SampleID	SSPOOL	specimen_id	Pools
MADH001_MPN17390_A52_S81_L001	SSPOOL1	M0009743	A52
MADH118_MPN17390_8073811724_A52_S6	SSPOOL24	M0009743	A52
MADH110_MPN17423_8073724098_A52_S112	SSPOOL22	M0009745	A52
MADH009_MPN17618_A52_S131	SSPOOL2	M0009747	A52
MADH118_MPN17618_8073811713_A52_S26	SSPOOL24	M0009747	A52
MADH092_MPN18874_8071120992_A52_S144	SSPOOL18	M0009766	A52
MADH092_MPN18868_8071121114_A52_S138	SSPOOL18	M0009767	A52
MADH092_MPN18877_8071120902_A52_S147	SSPOOL18	M0009777	A52
MADH095_MPN19514_8073802947_A52_S218	SSPOOL19	M0009779	A52
MADH104_MPN-16124_8073724630_A52_S33	SSPOOL21	M0022138	A52
MADH119_MPN16656_8073811281_A52_S199	SSPOOL23	M0022150	A52
MADH119_MPN16813_8073811272_A52_S207	SSPOOL23	M0022158	A52
MADH119_MPN17108_8073812260_A52_S242	SSPOOL23	M0022160	A52
MADH119_MPN17110_8073811342_A52_S244	SSPOOL23	M0022167	A52
MADH119_MPN17113_8073812083_A52_S245	SSPOOL23	M0022170	A52
MADH119_MPN17105_8073812034_A52_S240	SSPOOL23	M0022171	A52
MADH119_MPN17107_8073811926_A52_S241	SSPOOL23	M0022177	A52
MADH115_MPN14940_8073724559_A52_S123	SSPOOL23	M0023438	A52
MADH115_MPN15015_8073724063_A52_S136	SSPOOL23	M0023439	A52
MADH115_MPN15016_8073724510_A52_S137	SSPOOL23	M0023443	A52
MADH119_MPN16902_8073811897_A52_S211	SSPOOL23	M0023464	A52
MADH115_MPN15027_8073723894_A52_S141	SSPOOL23	M0023467	A52
MADH002_MPN15727_A52_S175_L001	SSPOOL1	M0023483	A52
MADH123_MPN15727_8073724616_A52_S40	SSPOOL27	M0023483	A52
MADH125_MPN15725_8073724638_A52_S176	SSPOOL27	M0023485	A52
MADH103_MPN20155_8073803264_A52_S318	SSPOOL20	M0023862	A52
MADH116_MPN19912_8073811621_A52_S228	SSPOOL24	M0023872	A52
MADH094_MPN18695_8071091416_A52_S322	SSPOOL18	M0023880	A52
MADH094_MPN18748_8071090765_A52_S329	SSPOOL18	M0023885	A52
MADH009_MPN17336_A52_S108	SSPOOL2	M0023891	A52
MADH117_MPN17336_8073811670_A52_S379	SSPOOL24	M0023891	A52
MADH119_MPN17335_8073811243_A52_S262	SSPOOL23	M0023894	A52
Res064_MPN15872_A52_S21_L001	SSPOOLR64	M0023903	A52
MADH115_MPN15601_8073724608_A52_S165	SSPOOL23	M0023910	A52
MADH103_MPN20035_8073802662_A52_S331	SSPOOL20	M0024213	A52
GenE8-MH-1-2023-04-25-8068186850-PR1A5_S68_L001	SSPOOLUCSF1	M0024351	A52
MADH123_MPN15794_8073724318_A52_S24	SSPOOL27	M0024359	A52
Res064_MPN15794_A52_S9_L001	SSPOOLR64	M0024359	A52
MADH115_MPN15797_8073723817_A52_S172	SSPOOL23	M0024360	A52
Res064_MPN15797_A52_S12_L001	SSPOOLR64	M0024360	A52
MADH115_MPN15796_8073724596_A52_S171	SSPOOL23	M0024361	A52
Res064_MPN15796_A52_S11_L001	SSPOOLR64	M0024361	A52
MADH115_MPN15798_8073724449_A52_S174	SSPOOL23	M0024362	A52
Res064_MPN15798_A52_S14_L001	SSPOOLR64	M0024362	A52
MADH115_MPN15795_8073723891_A52_S170	SSPOOL23	M0024363	A52
Res064_MPN15795_A52_S10_L001	SSPOOLR64	M0024363	A52
MADH115_MPN15800_8073724618_A52_S175	SSPOOL23	M0024366	A52
Res064_MPN15800_A52_S16_L001	SSPOOLR64	M0024366	A52
MADH115_MPN15909_8073724727_A52_S178	SSPOOL23	M0024367	A52
Res064_MPN15909_A52_S22_L001	SSPOOLR64	M0024367	A52
MADH117_MPN16896_8073811200_A52_S296	SSPOOL24	M0024410	A52
Res064_MPN16896_A52_S74_L001	SSPOOLR64	M0024410	A52
MADH117_MPN17094_8073811256_A52_S308	SSPOOL24	M0024413	A52
Res064_MPN17094_A52_S85_L001	SSPOOLR64	M0024413	A52
MADH001_MPN17388_A52_S80_L001	SSPOOL1	M0024416	A52
MADH118_MPN17388_8073811964_A52_S5	SSPOOL24	M0024416	A52
MADH002_MPN17590_A52_S98_L001	SSPOOL1	M0024417	A52
MADH118_MPN17590_8073811250_A52_S20	SSPOOL24	M0024417	A52
MADH095_MPN19505_8073723939_A52_S209	SSPOOL19	M0024435	A52
MADH114_MPN19824_8073811212_A52_S316	SSPOOL23	M0024438	A52
MADH105_MPN20164_8073803374_A52_S360	SSPOOL21	M0024444	A52
MADH116_MPN21111_8073811640_A52_S280	SSPOOL24	M0024717	A52
MADH103_MPN20393_8073802616_A52_S312	SSPOOL20	M0024723	A52
MADH103_MPN20033_8073802671_A52_S336	SSPOOL20	M0024730	A52
MADH114_MPN19789_8073811548_A52_S290	SSPOOL23	M0024734	A52
MADH002_MPN15731_A52_S176_L001	SSPOOL1	M0024958	A52
MADH105_MPN20512_8073803095_A52_S314	SSPOOL21	M0027312	A52
MADH123_MPN15457_8073723971_A52_S31	SSPOOL27	M0027679	A52
MADH116_MPN19914_8073812143_A52_S229	SSPOOL24	M0027697	A52
MADH123_MPN16068_8073724419_A52_S84	SSPOOL27	M0027747	A52
MADH104_MPN-16064_8073723823_A52_S21	SSPOOL21	M0027752	A52
MADH104_MPN-16070_8073724269_A52_S23	SSPOOL21	M0027754	A52
MADH104_MPN-16447_8073723960_A52_S74	SSPOOL21	M0027757	A52
MADH104_MPN-16448_8073723912_A52_S75	SSPOOL21	M0027765	A52
MADH119_MPN16669_8073811948_A52_S203	SSPOOL23	M0027775	A52
MADH119_MPN17135_8073811597_A52_S254	SSPOOL23	M0027791	A52
MADH119_MPN17136_8073811873_A52_S255	SSPOOL23	M0027794	A52
MADH119_MPN17137_8073811881_A52_S256	SSPOOL23	M0027795	A52
020822_M13539_AB2_S58	SSPOOLR42	M0027924	AB2
GenE8-MH-2-2023-04-25-8068187096-PR1A5_S87_L001	SSPOOLUCSF1	M0027924	A52
020822_M13552_AB2_S67	SSPOOLR42	M0027929	AB2
GenE8-MH-1-2023-04-25-8068186847-PR1A5_S28_L001	SSPOOLUCSF1	M0027929	A52
020822_M13551_AB2_S66	SSPOOLR42	M0027930	AB2
GenE8-MH-1-2023-04-25-8068187185-PR1A5_S18_L001	SSPOOLUCSF1	M0027930	A52
GenE8-MH-2-2023-04-25-8068186459-PR1A5_S74_L001	SSPOOLUCSF1	M0027955	A52
MADH002_MPN15575_A52_S172_L001	SSPOOL1	M0027983	A52
MADH123_MPN15575_8073724541_A52_S39	SSPOOL27	M0027983	A52
MADH104_MPN-16267_8073724093_A52_S54	SSPOOL21	M0027996	A52
GenE8-MH-1-2023-04-25-8068186713-PR1A5_S36_L001	SSPOOLUCSF1	M0028012	A52
MADH119_MPN16649_8073811615_A52_S196	SSPOOL23	M0028335	A52
MADH119_MPN17116_8073812292_A52_S246	SSPOOL23	M0028353	A52
MADH119_MPN17109_8073811343_A52_S243	SSPOOL23	M0028356	A52
MADH119_MPN17118_8073812041_A52_S248	SSPOOL23	M0028358	A52
MADH119_MPN17117_8073811216_A52_S247	SSPOOL23	M0028359	A52
MADH119_MPN17377_8073811732_A52_S280	SSPOOL23	M0028371	A52
MADH094_MPN18541_8071091535_A52_S315	SSPOOL18	M0028465	A52
MADH094_MPN18540_8071091457_A52_S314	SSPOOL18	M0028471	A52
MADH118_MPN20331_8073811544_A52_S69	SSPOOL24	M0028540	A52
MADH114_MPN20325_8073811217_A52_S379	SSPOOL23	M0028541	A52
MADH114_MPN20317_8073812121_A52_S372	SSPOOL23	M0028546	A52
MADH114_MPN20318_8073811776_A52_S373	SSPOOL23	M0028547	A52
MADH095_MPN19488_8073802702_A52_S205	SSPOOL19	M0028551	A52
MADH095_MPN19474_8073803221_A52_S193	SSPOOL19	M0028555	A52
MADH095_MPN19477_8073802861_A52_S196	SSPOOL19	M0028556	A52
MADH092_MPN19252_8071121605_A52_S178	SSPOOL18	M0028557	A52
MADH120_MPN19258_8071121658_A52_S151	SSPOOL24	M0028558	A52
MADH114_MPN19850_8073811549_A52_S332	SSPOOL23	M0028567	A52
MADH114_MPN19844_8073811769_A52_S329	SSPOOL23	M0028580	A52
MADH095_MPN19484_8073803203_A52_S202	SSPOOL19	M0028583	A52
MADH120_MPN19825_8073812270_A52_S154	SSPOOL24	M0028589	A52
MADH114_MPN19828_8073811797_A52_S317	SSPOOL23	M0028590	A52
MADH120_MPN20306_8073811573_A52_S159	SSPOOL24	M0028601	A52
MADH114_MPN20312_8073811234_A52_S367	SSPOOL23	M0028604	A52
MADH103_MPN20416_8073803304_A52_S313	SSPOOL20	M0028621	A52
MADH103_MPN20407_8073803018_A52_S363	SSPOOL20	M0028622	A52
MADH103_MPN20420_8073802594_A52_S314	SSPOOL20	M0028626	A52
MADH116_MPN20981_8073812217_A52_S253	SSPOOL24	M0028643	A52
MADH116_MPN20982_8073811557_A52_S271	SSPOOL24	M0028645	A52
MADH116_MPN21042_8073811591_A52_S237	SSPOOL24	M0028646	A52
MADH116_MPN20987_8073811910_A52_S269	SSPOOL24	M0028648	A52
MADH116_MPN20967_8073812099_A52_S252	SSPOOL24	M0028649	A52
MADH116_MPN21036_8073811868_A52_S213	SSPOOL24	M0028650	A52
MADH114_MPN19873_8073812094_A52_S351	SSPOOL23	M0028755	A52
MADH116_MPN19916_8073812030_A52_S196	SSPOOL24	M0028919	A52
MADH116_MPN19908_8073811720_A52_S272	SSPOOL24	M0028921	A52
MADH115_MPN14842_8073724375_A52_S116	SSPOOL23	M0028930	A52
MADH110_MPN18485_8073811585_A52_S188	SSPOOL22	M0028940	A52
MADH094_MPN18551_8071091438_A52_S317	SSPOOL18	M0028943	A52
MADH092_MPN18853_8071120896_A52_S125	SSPOOL18	M0028946	A52
MADH094_MPN19169_8071121511_A52_S359	SSPOOL18	M0028949	A52
GenE8-MH-1-2023-04-25-8068186421-PR1A5_S46_L001	SSPOOLUCSF1	M0028991	A52
020822_M13530_AB2_S54	SSPOOLR42	M0029000	AB2
GenE8-MH-1-2023-04-25-8068187084-PR1A5_S19_L001	SSPOOLUCSF1	M0029000	A52
020822_M13531_AB2_S55	SSPOOLR42	M0029003	AB2
GenE8-MH-1-2023-04-25-8068187151-PR1A5_S20_L001	SSPOOLUCSF1	M0029003	A52
020822_M13528_AB2_S52	SSPOOLR42	M0029008	AB2
GenE8-MH-1-2023-04-25-8068187073-PR1A5_S26_L001	SSPOOLUCSF1	M0029008	A52
020822_M13540_AB2_S59	SSPOOLR42	M0029013	AB2
GenE8-MH-1-2023-04-25-8068186242-PR1A5_S41_L001	SSPOOLUCSF1	M0029013	A52
020822_M13527_AB2_S51	SSPOOLR42	M0029014	AB2
GenE8-MH-1-2023-04-25-8068186693-PR1A5_S43_L001	SSPOOLUCSF1	M0029014	A52
020822_M13614_AB2_S78	SSPOOLR42	M0029066	AB2
MADH110_MPN17581_8073724605_A52_S147	SSPOOL22	M0029185	A52
MADH094_MPN18163_8073802797_A52_S303	SSPOOL18	M0029191	A52
MADH009_MPN18163_A52_S177	SSPOOL2	M0029191	A52
MADH094_MPN18763_8071091174_A52_S339	SSPOOL18	M0029200	A52
MADH114_MPN19880_8073811202_A52_S356	SSPOOL23	M0029202	A52
MADH114_MPN19877_8073811268_A52_S354	SSPOOL23	M0029215	A52
MADH104_MPN-16455_8073723994_A52_S78	SSPOOL21	M0029217	A52
MADH123_MPN15444_8073724220_A52_S53	SSPOOL27	M0029224	A52
MADH115_MPN15919_8073724594_A52_S181	SSPOOL23	M0029226	A52
Res064_MPN15919_A52_S27_L001	SSPOOLR64	M0029226	A52
MADH105_MPN20154_8073802648_A52_S356	SSPOOL21	M0030570	A52
MADH114_MPN19837_8073811233_A52_S324	SSPOOL23	M0030605	A52
MADH116_MPN19911_8073812213_A52_S257	SSPOOL24	M0030607	A52
MADH095_MPN19520_8073803185_A52_S222	SSPOOL19	M0030609	A52
MADH095_MPN19522_8073802784_A52_S224	SSPOOL19	M0030610	A52
MADH092_MPN19326_8071120740_A52_S188	SSPOOL18	M0030614	A52
MADH094_MPN19193_8071120895_A52_S370	SSPOOL18	M0030618	A52
MADH103_MPN19519_8073802561_A52_S308	SSPOOL20	M0030620	A52
MADH095_MPN19510_8073723999_A52_S214	SSPOOL19	M0030621	A52
MADH009_MPN17984_A52_S162	SSPOOL2	M0030627	A52
MADH123_MPN17984_8073811990_A52_S87	SSPOOL27	M0030627	A52
MADH110_MPN17404_8073724513_A52_S123	SSPOOL22	M0030631	A52
MADH110_MPN17408_8073724030_A52_S157	SSPOOL22	M0030633	A52
MADH110_MPN18096_8073724022_A52_S150	SSPOOL22	M0030636	A52
MADH108_MPN17414_8073724155_A52_S93	SSPOOL23	M0030650	A52
MADH127_MPN17414_8073724155_A52_S381	SSPOOL27	M0030650	A52
MADH119_MPN17354_8073812100_A52_S271	SSPOOL23	M0030651	A52
MADH001_MPN17413_A52_S85_L001	SSPOOL1	M0030653	A52
MADH118_MPN17413_8073812116_A52_S10	SSPOOL24	M0030653	A52
MADH110_MPN17417_8073723822_A52_S168	SSPOOL22	M0030654	A52
MADH104_MPN-16080_8073724591_A52_S26	SSPOOL21	M0030656	A52
MADH009_MPN17882_A52_S141	SSPOOL2	M0043088	A52
MADH121_MPN17882_8073811261_A52_S56	SSPOOL25	M0043088	A52
MADH094_MPN19110_8071121010_A52_S356	SSPOOL18	M0043307	A52
MADH117_MPN16772_8073811236_A52_S347	SSPOOL24	M0043395	A52
Res064_MPN16772_A52_S69_L001	SSPOOLR64	M0043395	A52
MADH116_MPN19887_8073812297_A52_S248	SSPOOL24	M0043404	A52
MADH116_MPN19889_8073812095_A52_S247	SSPOOL24	M0045266	A52
020822_M13482_AB2_S49	SSPOOLR42	M0045274	AB2
GenE8-MH-1-2023-04-25-8068186981-PR1A5_S32_L001	SSPOOLUCSF1	M0045274	A52
MADH009_MPN17006_A52_S98	SSPOOL2	M0045378	A52
MADH121_MPN17006_8073812222_A52_S38	SSPOOL25	M0045378	A52
MADH118_MPN20686_8073812013_A52_S78	SSPOOL24	M0045545	A52
MADH110_MPN18455_8073811789_A52_S184	SSPOOL22	M0045736	A52
MADH110_MPN17898_8073724258_A52_S104	SSPOOL22	M0045762	A52
MADH119_MPN17290_8073812299_A52_S259	SSPOOL23	M0045774	A52
MADH119_MPN17289_8073811832_A52_S258	SSPOOL23	M0045776	A52
MADH009_MPN17291_A52_S103	SSPOOL2	M0045777	A52
MADH120_MPN17291_8073811221_A52_S105	SSPOOL24	M0045777	A52
MADH117_MPN16295_8073811545_A52_S315	SSPOOL24	M0045779	A52
Res064_MPN16295_A52_S56_L001	SSPOOLR64	M0045779	A52
MADH115_MPN14972_8073724340_A52_S125	SSPOOL23	M0045782	A52
MADH115_MPN14971_8073724676_A52_S124	SSPOOL23	M0045783	A52
MADH115_MPN14974_8073723930_A52_S128	SSPOOL23	M0045784	A52
MADH115_MPN14973_8073724078_A52_S126	SSPOOL23	M0045785	A52
MADH114_MPN19807_8073811562_A52_S303	SSPOOL23	M0046356	A52
MADH120_MPN19817_8073811733_A52_S153	SSPOOL24	M0046378	A52
MADH114_MPN19810_8073811680_A52_S305	SSPOOL23	M0046379	A52
MADH114_MPN19814_8073811689_A52_S308	SSPOOL23	M0046380	A52
MADH103_MPN19997_8073802832_A52_S319	SSPOOL20	M0046382	A52
MADH114_MPN19815_8073812163_A52_S309	SSPOOL23	M0049560	A52
MADH003_MPN16305_A52_S236_L001	SSPOOL1	M0049815	A52
MADH123_MPN16305_8073796999_A52_S89	SSPOOL27	M0049815	A52
020822_M13641_AB2_S84	SSPOOLR42	M0050030	AB2
MADH092_MPN19112_8071121011_A52_S177	SSPOOL18	M0050899	A52
MADH123_MPN18997_8073812085_A52_S83	SSPOOL27	M0050900	A52
MADH123_MPN15691_8073724369_A52_S23	SSPOOL27	M0050907	A52
MADH115_MPN14786_8073724475_A52_S112	SSPOOL23	M0050912	A52
MADH110_MPN17963_8073724282_A52_S146	SSPOOL22	M0062675	A52
MADH125_MPN18493_8071091290_A52_S187	SSPOOL27	M0062680	A52
MADH114_MPN20321_8073811219_A52_S375	SSPOOL23	M0062697	A52
MADH095_MPN19507_8073803141_A52_S210	SSPOOL19	M0062716	A52
MADH103_MPN20455_8073803083_A52_S316	SSPOOL20	M0062770	A52
MADH103_MPN20385_8073802951_A52_S309	SSPOOL20	M0062780	A52
MADH103_MPN20386_8073802989_A52_S310	SSPOOL20	M0062781	A52
MADH118_MPN20328_8073811194_A52_S68	SSPOOL24	M0062791	A52
MADH114_MPN20305_8073811830_A52_S364	SSPOOL23	M0062802	A52
MADH114_MPN20303_8073811214_A52_S362	SSPOOL23	M0062803	A52
MADH120_MPN20292_8073811317_A52_S158	SSPOOL24	M0062804	A52
MADH114_MPN20302_8073811316_A52_S361	SSPOOL23	M0062805	A52
MADH103_MPN19969_8073802834_A52_S349	SSPOOL20	M0062839	A52
MADH116_MPN19935_8073811541_A52_S263	SSPOOL24	M0062842	A52
MADH116_MPN19933_8073811346_A52_S254	SSPOOL24	M0062843	A52
MADH116_MPN19932_8073812189_A52_S273	SSPOOL24	M0062844	A52
MADH116_MPN19928_8073812147_A52_S222	SSPOOL24	M0062845	A52
MADH116_MPN19925_8073811553_A52_S230	SSPOOL24	M0062850	A52
MADH116_MPN19924_8073812091_A52_S221	SSPOOL24	M0062851	A52
MADH116_MPN19906_8073811694_A52_S255	SSPOOL24	M0062853	A52
MADH103_MPN20049_8073802582_A52_S351	SSPOOL20	M0062854	A52
MADH114_MPN19819_8073811197_A52_S313	SSPOOL23	M0065307	A52
MADH114_MPN19818_8073811569_A52_S311	SSPOOL23	M0065308	A52
MADH116_MPN19895_8073812119_A52_S243	SSPOOL24	M0065312	A52
020822_M13618_AB2_S79	SSPOOLR42	M0067859	AB2
MADH119_MPN17397_8073811781_A52_S283	SSPOOL23	M0067871	A52
MADH118_MPN19371_8073811168_A52_S48	SSPOOL24	M0075690	A52
MADH118_MPN19370_8073811182_A52_S47	SSPOOL24	M0075691	A52
MADH123_MPN18996_8073812106_A52_S78	SSPOOL27	M0075692	A52
MADH009_MPN17532_A52_S121	SSPOOL2	M0077171	A52
MADH118_MPN17532_8073811715_A52_S13	SSPOOL24	M0077171	A52
MADH009_MPN17533_A52_S122	SSPOOL2	M0077176	A52
MADH118_MPN17533_8073811702_A52_S14	SSPOOL24	M0077176	A52
MADH001_MPN17296_A52_S61_L001	SSPOOL1	M0077294	A52
MADH117_MPN17296_8073811242_A52_S351	SSPOOL24	M0077294	A52
MADH123_MPN15690_8073724084_A52_S14	SSPOOL27	M0077305	A52
MADH009_MPN17896_A52_S150	SSPOOL2	M0081733	A52
MADH123_MPN17896_8073812061_A52_S94	SSPOOL27	M0081733	A52
MADH009_MPN17889_A52_S146	SSPOOL2	M0081738	A52
MADH123_MPN17889_8073811159_A52_S86	SSPOOL27	M0081738	A52
MADH009_MPN17903_A52_S152	SSPOOL2	M0081998	A52
MADH123_MPN17903_8073812272_A52_S67	SSPOOL27	M0081998	A52
MADH092_MPN18847_8071090896_A52_S119	SSPOOL18	M0089669	A52
MADH116_MPN20909_8073811870_A52_S225	SSPOOL24	M0089709	A52
MADH094_MPN19491_8073723918_A52_S376	SSPOOL18	M0089718	A52
MADH095_MPN19498_8073802920_A52_S207	SSPOOL19	M0089723	A52
MADH095_MPN19497_8073802794_A52_S206	SSPOOL19	M0089724	A52
MADH105_MPN20500_8073803230_A52_S306	SSPOOL21	M0089749	A52
MADH103_MPN20388_8073802997_A52_S311	SSPOOL20	M0089750	A52
MADH094_MPN19101_8071120853_A52_S351	SSPOOL18	M0089909	A52
MADH009_MPN17763_A52_S136	SSPOOL2	M0090621	A52
MADH121_MPN17763_8073811252_A52_S55	SSPOOL25	M0090621	A52
MADH001_MPN17365_A52_S70_L001	SSPOOL1	M0090921	A52
MADH117_MPN17365_8073811912_A52_S328	SSPOOL24	M0090921	A52
MADH116_MPN21104_8073811298_A52_S256	SSPOOL24	M0090957	A52
020822_M13624_AB2_S80	SSPOOLR42	MPN13624	AB2
020822_M13626_AB2_S82	SSPOOLR42	MPN13626	AB2
020822_M13627_AB2_S83	SSPOOLR42	MPN13627	AB2
MADH002_MPN15841_A52_S182_L001	SSPOOL1	MPN15841	A52
MADH003_MPN16100_A52_S210_L001	SSPOOL1	MPN16100	A52
MADH003_MPN16145_A52_S222_L001	SSPOOL1	MPN16145	A52
MADH123_MPN16145_8073797605_A52_S76	SSPOOL27	MPN16145	A52
MADH117_MPN16234_8073812132_A52_S326	SSPOOL24	MPN16234	A52
MADH120_MPN18665_8071091419_A52_S114	SSPOOL24	MPN18665	A52
MADH120_MPN18667_8071090923_A52_S116	SSPOOL24	MPN18667	A52
MADH092_MPN18990_8071120887_A52_S157	SSPOOL18	MPN18990	A52
MADH092_MPN18990_8071120887_A52_S155	SSPOOL26	MPN18990	A52
MADH092_MPN19041_8071120872_A52_S162	SSPOOL18	MPN19041	A52
MADH114_MPN19839_8073811232_A52_S326	SSPOOL23	MPN19839	A52
MADH114_MPN19842_8073811295_A52_S328	SSPOOL23	MPN19842	A52
MADH118_MPN20344_8073812196_A52_S75	SSPOOL24	MPN20344	A52
MADH063_NAM-R01_8071098420_A52_S81	SSPOOL12	NA001P001	A52
MADH063_NAM-R02_8071098324_A52_S82	SSPOOL12	NA001P002	A52
MADH045_NAM-R06_8071097985_A52_S297	SSPOOL8	NA001P006	A52
MADH054_NAM-R08_8071097756_A52_S1	SSPOOL10	NA001P008	A52
MADH062_NAM-R16_8071098007_A52_S2	SSPOOL12	NA003P005	A52
MADH045_NAM-R21_8071097938_A52_S293	SSPOOL8	NA003P010	A52
MADH045_NAM-R22_8071098329_A52_S296	SSPOOL8	NA003P011	A52
MADH045_NAM-R23_8071097969_A52_S292	SSPOOL8	NA003P012	A52
MADH062_NAM-R28_8071097710_A52_S80	SSPOOL12	NA003P017	A52
MADH054_NAM-R38_8071097560_A52_S8	SSPOOL10	NA005P006	A52
MADH054_NAM-R39_8071098152_A52_S9	SSPOOL10	NA005P007	A52
MADH054_NAM-R41_8071098337_A52_S11	SSPOOL10	NA005P009	A52
MADH054_NAM-R42_8071098225_A52_S12	SSPOOL10	NA005P010	A52
MADH054_NAM-R43_8071098429_A52_S13	SSPOOL10	NA005P011	A52
MADH054_NAM-R44_8071097997_A52_S14	SSPOOL10	NA005P012	A52
MADH054_NAM-R46_8071097807_A52_S15	SSPOOL10	NA006P002	A52
MADH062_NAM-R47_8071097698_A52_S3	SSPOOL12	NA006P003	A52
MADH054_NAM-R49_8071097856_A52_S17	SSPOOL10	NA006P005	A52
MADH054_NAM-R51_8071097998_A52_S18	SSPOOL10	NA006P007	A52
MADH054_NAM-R57_8071098431_A52_S23	SSPOOL10	NA006P013	A52
MADH054_NAM-R58_8071097627_A52_S24	SSPOOL10	NA006P014	A52
MADH054_NAM-R59_8071097849_A52_S25	SSPOOL10	NA006P015	A52
MADH054_NAM-R60_8071097840_A52_S26	SSPOOL10	NA006P016	A52
MADH057_NAM-R61_8071097804_A52_S1_L001	SSPOOL11	NA006P017	A52
MADH054_NAM-R63_8071098163_A52_S28	SSPOOL10	NA006P019	A52
MADH054_NAM-R66_8071097851_A52_S32	SSPOOL10	NA006P022	A52
MADH054_NAM-R69_8071098350_A52_S34	SSPOOL10	NA006P025	A52
MADH054_NAM-R80_8071098072_A52_S41	SSPOOL10	NA006P036	A52
MADH057_NAM-R85_8071098012_A52_S6_L001	SSPOOL11	NA006P041	A52
MADH057_NAM-R89_8071098303_A52_S9_L001	SSPOOL11	NA006P045	A52
MADH057_NAM-R91_8071097624_A52_S11_L001	SSPOOL11	NA006P047	A52
MADH057_NAM-R92_8071098304_A52_S12_L001	SSPOOL11	NA006P048	A52
MADH057_NAM-R94_8071097656_A52_S14_L001	SSPOOL11	NA006P050	A52
MADH057_NAM-R97_8071097538_A52_S17_L001	SSPOOL11	NA006P053	A52
MADH057_NAM-R98_8071097517_A52_S18_L001	SSPOOL11	NA006P054	A52
MADH057_NAM-R99_8071098400_A52_S19_L001	SSPOOL11	NA006P055	A52
MADH057_NAM-R100_8071097713_A52_S20_L001	SSPOOL11	NA006P056	A52
MADH057_NAM-R101_8071098114_A52_S21_L001	SSPOOL11	NA006P057	A52
MADH057_NAM-R107_8071098320_A52_S26_L001	SSPOOL11	NA006P063	A52
MADH057_NAM-R108_8071098036_A52_S27_L001	SSPOOL11	NA006P064	A52
MADH057_NAM-R109_8071097925_A52_S28_L001	SSPOOL11	NA006P065	A52
MADH057_NAM-R114_8071098258_A52_S33_L001	SSPOOL11	NA006P070	A52
MADH057_NAM-R116_8071097900_A52_S35_L001	SSPOOL11	NA006P072	A52
MADH057_NAM-R118_8071098123_A52_S37_L001	SSPOOL11	NA006P074	A52
MADH057_NAM-R119_8071098044_A52_S38_L001	SSPOOL11	NA006P075	A52
MADH057_NAM-R120_8071097908_A52_S39_L001	SSPOOL11	NA006P076	A52
MADH057_NAM-R121_8071097727_A52_S40_L001	SSPOOL11	NA006P077	A52
MADH060_NAM-R130_8071098430_A52_S149_L001	SSPOOL11	NA006P086	A52
MADH060_NAM-R135_8071097523_A52_S154_L001	SSPOOL11	NA006P091	A52
MADH060_NAM-R140_8071097665_A52_S157_L001	SSPOOL11	NA006P096	A52
MADH060_NAM-R141_8071098201_A52_S158_L001	SSPOOL11	NA006P097	A52
MADH060_NAM-R143_8071097600_A52_S160_L001	SSPOOL11	NA006P099	A52
MADH060_NAM-R147_8071098211_A52_S163_L001	SSPOOL11	NA006P103	A52
MADH060_NAM-R153_8071098292_A52_S169_L001	SSPOOL11	NA006P109	A52
MADH060_NAM-R156_8071098413_A52_S171_L001	SSPOOL11	NA006P112	A52
MADH060_NAM-R157_8071098099_A52_S172_L001	SSPOOL11	NA006P113	A52
MADH060_NAM-R159_8071097916_A52_S173_L001	SSPOOL11	NA006P115	A52
MADH060_NAM-R164_8071098118_A52_S178_L001	SSPOOL11	NA006P120	A52
MADH060_NAM-R171_8071097814_A52_S185_L001	SSPOOL11	NA006P127	A52
MADH060_NAM-R172_8071097826_A52_S186_L001	SSPOOL11	NA006P128	A52
MADH060_NAM-R175_8071097813_A52_S189_L001	SSPOOL11	NA006P131	A52
MADH060_NAM-R176_8071098146_A52_S190_L001	SSPOOL11	NA006P132	A52
MADH062_NAM-R187_8071097776_A52_S8	SSPOOL12	NA007P006	A52
MADH063_NAM-R194_8071098336_A52_S88	SSPOOL12	NA007P013	A52
MADH060_NAM-R196_8071098302_A52_S198_L001	SSPOOL11	NA007P015	A52
MADH060_NAM-R199_8071098065_A52_S200_L001	SSPOOL11	NA007P018	A52
MADH060_NAM-R200_8071098260_A52_S201_L001	SSPOOL11	NA007P019	A52
MADH060_NAM-R201_8071097690_A52_S202_L001	SSPOOL11	NA007P020	A52
MADH060_NAM-R203_8071098316_A52_S203_L001	SSPOOL11	NA007P022	A52
MADH060_NAM-R204_8071097572_A52_S204_L001	SSPOOL11	NA007P023	A52
MADH060_NAM-R206_8071098417_A52_S205_L001	SSPOOL11	NA007P025	A52
MADH060_NAM-R221_8071097796_A52_S206_L001	SSPOOL11	NA007P040	A52
MADH062_NAM-R246_8071097932_A52_S9	SSPOOL12	NA008P003	A52
MADH063_NAM-R250_8071098356_A52_S89	SSPOOL12	NA008P007	A52
MADH060_NAM-R256_8071097795_A52_S208_L001	SSPOOL11	NA009P003	A52
MADH062_NAM-R268_8071097830_A52_S11	SSPOOL12	NA011P003	A52
MADH060_NAM-R272_8071098284_A52_S213_L001	SSPOOL11	NA012P002	A52
MADH060_NAM-R273_8071098178_A52_S214_L001	SSPOOL11	NA012P003	A52
